"ESTUDIO";"REGISTRO";"CUES";"CCAA";"PROV";"MUN";"CAPITAL";"TAMUNI";"ENTREV";"TIPO_TEL";"SEXO";"EDAD";"P0";"P1";"P2_1";"P2_2";"P2_3";"P2_4";"P2_5";"P2_6";"P2_7";"P3ES_1";"P3ES_2";"P3ES_3";"P3ES_4";"P3ES_5";"P3ES_6";"P4ES_1";"P4ES_2";"P4ES_3";"P4ES_4";"P4ES_5";"P4ES_6";"P5_1";"P5_2";"P5_3";"P5_4";"P5_5";"P5_6";"P6_1";"P6_2";"P6_3";"P6_4";"P7ES_1";"P7ES_2";"P7ES_3";"P7ES_4";"P8ES_1";"P8ES_2";"P8ES_3";"P8ES_4";"P9_1";"P9_2";"P9_3";"P9_4";"P9_5";"P10_1";"P10_2";"P10_3";"P10_4";"P11_1";"P11_2";"P11_3";"P11_4";"P12";"P13";"P14";"P15";"P16";"ESCIDEOL";"PARTICIPACIONG";"RECUVOTOG";"RECUVOTOGR";"RECUERDO";"SITLAB";"RELALAB";"CNO11";"CNO11R";"ECIVIL";"ESCUELA";"NIVELESTENTREV";"ESTUDIOS";"RELIGION";"PRACTICARELIG6";"INGRESHOG";"CLASESOCIAL";"CLASESUB";"SINCERIDAD";"PESO";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_1";"IA_C2B_2";"IA_C2B_3";"IA_C2B_4";"IA_C2B_5";"IA_C2B_6";"IA_C2B_7";"IA_C2B_8";"IA_C2B_9";"IA_C2B_10";"IA_C2B_11";"IA_C2B_12";"IA_C2B_13";"IA_C2B_14";"IA_C2B_15";"IA_C2B_16";"IA_C2B_17";"IA_C2B_18";"IA_C2B_19";"IA_C2B_20";"IA_C2B_21";"IA_C2B_22";"IA_C2B_23";"IA_C2B_24";"IA_C2B_25";"IA_C3";"IA_C4"
3406;59985;2387;10;3;14;2;5;0;2;2;58;1;8;5;5;3;5;1;5;4;5;3;5;3;1;5;5;3;5;3;3;5;2;2;4;2;2;3;3;4;5;4;3;5;5;5;1;1;3;5;2;1;3;5;1;4;1;8;3;3;8;8;2;8;4;2;8;8;98;1;9999;9999;9999;1;1;5;5;1;3;2;2;2;3;6;4;3;2;0,82045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;"";"";9;5;23;2;25;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;60016;2388;10;46;0;3;3;0;2;1;33;1;1;1;1;1;1;1;2;1;5;2;1;3;2;4;5;2;3;3;1;5;1;1;1;1;1;1;1;1;2;2;5;5;5;4;5;5;4;5;1;1;1;4;4;2;2;2;4;2;2;2;4;1;4;2;2;2;3;1;1001;1001;1001;1;1;4;4;2;3;13;6;2;2;2;5;4;1;0,90293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;"";"";9;5;23;2;16;4;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
3406;60034;2389;13;28;79;1;7;0;1;2;54;1;1;1;1;1;1;1;2;1;4;3;3;2;4;4;4;3;3;3;4;4;1;1;1;1;1;1;1;1;2;1;5;5;5;5;5;5;5;5;1;1;1;1;1;5;5;1;5;5;2;3;2;1;4;2;2;2;6;2;0;0;9997;1;3;2;2;1;3;13;6;5;0;1;2;1;1;0,8703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;13;0;0;1;0;11;0;"";"";9;5;23;2;25;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;60046;2390;13;28;5;3;5;0;1;2;40;1;1;4;1;1;1;1;1;4;5;1;5;5;5;1;5;5;5;5;5;5;1;1;1;1;1;1;1;1;1;1;5;5;5;1;5;5;5;5;2;2;2;2;2;4;4;1;4;5;5;5;1;4;4;1;1;1;10;1;8996;8996;8996;4;0;0;16;5;3;4;3;2;1;6;99;9;4;0,86934;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;35;0;0;0;0;25;0;"";"";9;5;23;2;16;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;60087;2391;10;12;0;3;4;0;2;1;29;1;1;2;9;1;4;2;4;4;4;3;2;2;3;3;5;2;1;4;3;4;1;1;2;2;3;2;1;1;5;9;5;5;5;4;3;3;4;2;2;1;2;4;4;2;2;1;2;4;2;4;4;2;4;2;2;2;5;1;9999;9999;9999;1;1;2;2;2;3;7;5;5;0;9;3;2;2;0,83539;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;33;0;0;1;0;37;1;"";"";9;5;23;2;18;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;60101;2392;10;3;0;3;2;0;2;2;57;1;3;3;2;3;2;2;2;3;5;5;5;5;1;5;5;5;5;5;8;5;3;2;2;2;2;2;3;3;3;2;5;5;5;3;3;4;5;4;2;2;2;2;2;2;2;2;2;1;4;1;2;1;4;2;2;2;1;1;1;1;1;8;0;0;15;1;3;4;3;4;0;5;3;2;1;0,98087;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;32;0;1;1;0;40;0;"";"";9;5;23;2;20;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;60133;2393;16;20;69;2;5;0;1;2;82;1;2;2;1;2;1;1;1;2;3;1;1;3;5;2;3;5;5;3;5;3;4;2;2;2;2;4;4;3;5;5;4;5;5;5;4;3;4;4;1;2;1;1;2;5;5;2;2;1;1;2;2;2;2;2;2;2;2;1;1601;1601;1601;2;0;0;12;1;3;11;6;2;2;3;3;2;1;1,34719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;"";"";9;5;23;2;22;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;60142;2394;10;12;40;2;5;0;2;2;37;2;3;4;3;3;4;3;3;4;5;4;5;5;3;5;4;5;1;4;3;5;4;3;4;1;4;5;3;4;5;3;4;5;5;4;3;4;1;2;1;3;2;4;3;1;5;2;1;1;5;2;3;1;4;2;1;1;6;1;1;1;1;4;0;0;16;5;3;6;4;2;2;6;12;5;2;0,86456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;1;0;"";"";9;5;23;2;18;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;60188;2395;13;28;79;1;7;0;2;1;50;1;2;4;1;4;1;4;1;4;4;5;2;2;3;3;3;2;4;3;4;3;1;1;1;4;1;5;1;5;5;5;5;5;3;3;5;3;2;5;5;4;4;5;5;5;4;1;5;4;4;1;1;1;4;2;2;2;6;1;8995;8995;8995;1;1;11;11;1;3;4;3;2;1;4;3;2;2;0,84566;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;0;"";"";9;5;23;2;16;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;60208;2396;10;3;0;3;3;0;2;1;39;1;2;3;3;2;2;1;3;3;5;2;2;3;2;4;3;2;2;3;1;4;2;2;2;2;2;3;3;2;4;4;4;4;4;5;3;3;4;4;1;1;1;1;1;3;2;3;1;2;3;3;2;1;2;2;2;2;3;1;1001;1001;1001;1;1;1;1;5;3;8;6;5;0;5;4;3;1;0,92662;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11;0;0;0;0;16;1;"";"";9;5;23;2;19;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;60271;2397;1;29;0;3;4;0;2;1;42;1;3;1;1;5;2;1;4;2;5;3;3;5;1;5;5;1;3;3;5;5;2;1;4;2;2;2;2;3;5;5;3;3;3;5;2;3;3;3;1;1;1;4;1;5;1;5;2;5;2;1;3;2;4;2;2;2;99;1;4;4;4;1;3;8;8;1;3;6;4;2;1;4;5;4;2;1,06952;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;1;0;42;0;0;0;0;27;4;"";"";10;5;23;3;20;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;60298;2398;9;8;0;3;3;0;2;2;44;1;4;3;2;3;4;2;2;4;5;4;2;2;4;5;5;4;2;3;2;5;2;3;3;3;2;3;3;4;5;3;5;5;4;5;3;3;3;3;4;2;2;4;4;4;3;2;2;2;2;3;4;1;3;2;2;2;4;1;901;901;901;1;1;4;4;1;3;7;5;2;1;3;3;2;1;1,10934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;"";"";9;5;23;2;18;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;60381;2399;4;7;0;3;3;0;1;2;39;1;2;2;3;3;3;1;2;4;5;4;2;3;3;3;5;3;3;2;3;4;1;1;2;1;1;3;2;2;4;4;4;5;4;3;3;4;4;4;2;2;2;2;2;2;3;3;3;3;2;3;3;1;1;2;2;2;5;1;8996;8996;8996;1;1;9;9;2;3;10;6;4;0;2;3;2;1;1,04276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;0;0;5;0;"";"";9;5;23;2;22;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;60386;2400;10;3;65;3;5;0;2;2;34;1;2;2;4;4;5;4;1;4;5;2;2;3;5;5;5;1;3;5;5;4;3;3;2;1;1;3;3;3;5;3;5;5;5;5;2;3;3;3;1;1;1;1;1;5;3;1;1;4;4;3;1;1;2;2;2;2;7;1;5;5;5;1;1;4;4;2;3;5;5;4;0;3;3;2;1;0,84605;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;1;0;"";"";9;5;23;2;19;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;60668;2401;9;8;19;1;7;0;1;1;75;1;2;1;1;2;1;1;2;2;5;5;5;4;1;5;4;3;4;3;1;4;1;1;2;2;1;2;4;2;3;4;5;5;5;5;5;5;5;5;2;1;2;1;2;3;3;3;2;5;2;3;2;2;2;2;2;2;3;1;901;901;901;2;0;0;12;1;3;12;6;5;0;4;3;2;1;0,97454;0;0;0;0;0;0;245;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;1;0;35;0;0;5;0;0;0;0;7;17;0;471;1;1;1;1;349;12;"";"";11;5;23;4;17;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;60712;2402;1;41;0;3;3;0;1;1;48;1;1;1;1;2;1;1;2;2;5;3;3;1;1;4;5;3;3;1;2;5;1;2;1;1;1;1;2;1;3;4;4;5;5;4;5;4;3;5;1;2;2;2;2;2;2;2;2;3;4;4;2;2;4;2;2;2;5;1;5;5;5;1;1;2;2;1;3;11;6;4;0;2;3;2;1;1,14354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;5;0;"";"";9;5;23;2;20;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;60713;2403;13;28;79;1;7;0;2;1;40;1;4;1;4;4;4;1;5;1;4;5;1;1;3;2;4;5;1;2;2;3;3;1;1;1;2;8;3;2;5;5;2;5;3;4;3;2;1;4;4;3;1;5;5;5;2;2;5;5;1;2;5;2;2;1;1;2;5;1;9999;9999;9999;1;9;99;99;9;3;98;9;9;0;9;99;9;2;0,85486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;19;0;0;1;0;19;1;"";"";9;5;23;2;21;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;60724;2404;9;8;0;3;3;0;2;2;76;1;3;3;3;4;5;2;4;5;5;2;1;3;8;5;5;1;5;3;8;5;2;2;2;4;3;2;4;4;5;3;2;5;3;3;1;1;1;5;4;3;3;4;4;4;4;4;4;5;5;3;3;4;2;2;2;2;3;1;9999;9999;9999;2;0;0;12;1;3;2;2;2;2;6;11;6;1;1,64526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";9;5;23;2;28;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;60741;2405;9;8;0;3;3;0;2;1;42;1;4;3;4;5;4;4;3;4;5;4;2;4;1;4;4;4;2;4;1;4;3;2;2;3;4;4;4;3;5;4;2;3;4;1;1;1;2;3;1;2;4;2;5;4;2;2;4;4;1;4;2;2;2;2;2;2;3;1;8995;8995;8995;1;1;3;3;1;3;7;5;5;0;2;3;2;2;1,06931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;7;0;0;0;0;1;0;"";"";9;5;23;2;23;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;60760;2406;9;8;0;3;4;0;2;1;76;1;2;2;3;2;2;2;2;5;5;3;1;4;3;5;5;3;3;3;3;5;2;2;2;3;1;1;3;2;3;5;5;5;5;5;5;5;4;4;2;2;3;5;2;4;4;2;2;5;4;2;4;2;2;2;2;2;7;2;0;0;9997;2;0;0;12;1;3;7;5;2;2;4;3;2;2;0,98276;0;0;0;0;0;0;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;56;1;0;0;0;53;2;"";"";9;5;23;2;19;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;60841;2407;13;28;65;3;5;0;2;2;21;1;4;2;3;3;4;3;3;3;4;3;3;4;4;4;4;4;4;4;4;3;3;2;2;2;2;3;2;4;4;4;5;5;5;5;4;4;5;5;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;8;1;4;4;4;1;1;4;4;2;3;7;5;4;0;8;3;2;1;1,14998;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;67;1;0;0;0;52;2;"";"";9;5;23;2;14;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;60847;2408;9;25;0;3;2;0;2;1;44;1;1;2;4;5;5;1;5;1;4;1;1;4;1;2;4;1;1;3;1;4;2;3;2;2;1;3;4;4;4;5;4;3;3;2;2;2;3;3;4;2;2;5;4;5;5;3;5;5;5;3;5;4;4;2;2;2;99;1;9977;9977;9977;1;1;3;3;2;3;7;5;4;0;4;12;5;1;1,14972;0;0;0;0;0;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;2;1;0;31;1;0;0;0;24;1;"";"";9;5;23;2;15;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;60893;2409;1;29;0;3;4;0;2;2;28;1;4;4;4;5;4;2;2;4;5;4;3;4;4;5;5;5;3;3;5;4;2;2;4;1;2;4;1;3;5;3;5;5;5;4;4;5;5;3;1;1;2;2;2;1;1;1;1;3;1;1;2;2;2;2;2;2;4;1;1;1;1;1;1;4;4;1;3;10;6;5;0;3;3;2;1;1,08581;0;0;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;43;0;0;0;0;33;1;"";"";9;5;23;2;19;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;61005;2410;9;8;19;1;7;0;1;2;78;1;1;1;1;1;1;1;4;1;5;1;1;5;3;5;5;1;4;5;1;5;1;1;1;1;1;1;2;1;1;1;5;5;5;5;5;5;5;5;1;1;2;2;3;1;3;1;1;4;4;1;1;1;4;2;1;2;3;1;1;1;1;2;0;0;12;1;3;9;6;6;0;3;97;6;2;1,50948;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;"";"";9;5;23;2;20;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;61126;2411;1;41;0;3;2;0;1;1;47;1;2;2;2;2;2;1;4;4;5;1;5;4;1;5;5;1;4;5;1;5;1;1;1;1;1;4;3;2;5;5;5;5;5;5;5;3;4;4;1;1;1;1;1;4;2;2;1;4;1;1;1;1;4;2;2;2;3;1;1;1;1;1;2;7;7;1;3;6;4;2;1;4;3;2;1;1,22953;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;34;0;0;1;0;33;4;"";"";9;5;23;2;16;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;61186;2412;9;8;0;3;3;0;2;1;79;1;9;2;2;2;3;2;4;4;5;3;3;3;1;3;4;1;2;3;1;4;2;1;1;1;1;2;3;4;4;5;4;5;5;3;5;3;2;4;2;1;1;2;2;1;4;2;4;2;5;1;4;1;4;2;2;2;9;1;2;2;2;2;0;0;12;5;3;10;6;2;1;2;2;1;1;1,0622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";9;5;23;2;18;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;61261;2413;9;43;0;3;2;0;2;1;39;1;2;2;2;4;2;1;4;4;4;3;4;4;3;4;5;3;3;4;2;4;1;2;2;2;1;2;4;1;4;4;4;5;5;4;5;4;4;7;1;1;2;2;1;4;2;1;2;2;1;2;2;2;4;2;2;2;6;1;904;904;904;1;2;1;1;2;3;14;6;5;0;3;3;2;1;1,14972;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;25;0;0;0;0;10;0;"";"";10;5;23;3;20;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;61375;2414;1;18;87;2;5;0;2;1;50;1;2;8;8;4;8;8;4;8;5;4;4;5;1;5;5;1;3;5;2;5;2;8;8;8;8;4;1;8;8;8;5;5;5;5;5;5;5;5;1;1;1;1;1;2;8;2;4;8;8;8;8;1;1;2;2;2;6;2;0;0;9997;1;1;2;2;4;3;15;6;3;6;6;98;8;1;1,02845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";9;5;23;2;21;4;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
3406;61706;2415;16;20;69;2;5;0;2;2;37;1;1;2;2;4;2;1;2;2;5;3;3;3;1;4;5;4;3;3;1;5;2;1;1;1;1;1;2;1;2;3;4;4;5;4;5;4;4;7;2;2;4;4;3;2;2;2;4;2;2;4;4;1;2;2;2;2;1;1;1602;1602;1602;1;1;2;2;2;3;14;6;6;0;4;3;2;1;0,90837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";9;5;23;2;16;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;61770;2416;13;28;79;1;7;0;2;1;42;1;2;2;2;4;2;3;5;2;5;1;3;3;2;5;4;5;1;1;1;3;3;1;1;1;1;3;2;1;3;1;4;4;3;3;4;3;3;1;3;1;1;5;5;5;3;3;5;5;3;3;5;4;1;2;2;2;10;1;3;3;3;1;3;7;7;1;3;10;6;2;2;3;3;2;1;0,85486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";9;5;23;2;14;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;61787;2417;13;28;0;3;4;0;2;2;29;1;1;1;1;1;1;1;1;4;5;3;3;2;5;5;5;1;5;5;5;4;1;1;2;1;1;1;2;1;1;1;5;5;5;4;5;5;4;5;4;2;2;4;4;1;4;1;4;2;4;1;4;2;1;2;2;2;10;1;3;3;3;1;1;5;5;2;3;10;6;2;2;2;3;2;2;0,87519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";9;5;23;2;13;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;61894;2418;1;11;0;3;4;0;2;2;69;1;1;3;2;3;2;2;2;3;4;3;3;3;3;4;4;3;3;3;3;4;3;2;3;2;2;3;3;3;5;3;4;4;4;4;4;4;3;4;3;2;2;3;2;3;3;3;2;8;3;4;3;2;2;2;2;2;5;1;9998;9998;9998;2;0;0;12;3;3;9;6;1;5;4;3;2;1;1,04278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";9;5;23;2;14;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;61953;2419;9;8;19;1;7;0;2;1;54;1;3;3;2;2;2;1;2;2;5;3;2;4;4;5;4;4;4;4;4;4;2;2;2;1;2;2;3;3;4;3;4;4;4;4;4;3;4;4;1;1;1;1;1;3;2;3;2;3;3;3;3;2;2;2;2;1;4;1;901;901;901;1;1;3;3;2;3;9;6;4;0;2;3;2;1;0,97051;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;71;2;0;0;0;33;2;"";"";10;5;23;3;16;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0
3406;62103;2420;17;26;89;1;5;0;1;2;64;1;2;3;3;2;3;2;2;3;5;5;5;3;1;5;5;5;5;5;1;5;2;1;1;2;1;2;3;3;4;4;3;4;5;4;3;4;4;5;2;2;2;4;2;4;4;2;4;4;4;3;4;4;2;2;2;1;1;1;4;4;4;2;0;0;12;1;3;4;3;5;0;4;3;2;2;0,95924;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;21;0;0;0;0;15;1;"";"";10;5;23;3;16;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;62118;2421;1;18;87;2;5;0;2;2;38;1;2;2;2;3;3;2;2;2;5;5;2;2;3;4;5;4;2;3;3;4;1;2;3;2;1;3;3;3;3;3;5;5;5;4;3;4;3;4;2;1;1;2;1;2;2;1;2;2;1;1;2;2;2;2;2;2;6;1;5;5;5;1;1;5;5;1;3;15;6;2;1;1;3;2;1;1,07856;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;10;0;1;0;0;4;0;"";"";10;5;23;3;14;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;62136;2422;9;8;0;3;2;0;2;2;62;1;2;3;3;3;2;1;3;4;4;2;2;3;2;3;3;2;2;3;2;3;2;2;2;2;1;4;3;3;3;5;3;4;4;4;5;4;3;3;2;1;2;3;2;5;5;3;2;1;1;3;2;2;2;2;2;2;2;1;1;1;1;2;0;0;12;1;3;13;6;4;0;2;4;3;2;1,13191;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;24;0;0;0;0;12;0;"";"";10;5;23;3;23;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
